row_id,Product Details
0606F3B5-9270-4EFF-AE0D-42C24519FEAD,
182301CE-8289-41D4-BBB0-42D72CAB333D,Features:   Twenty light cable track light  Designed by Marino Cagnatel  Matt nickel finish  Metal structure  Track mounted    Specifications:   Bulb accommodation: 20 x 20W G4  Voltage: 12V    Dimensions:   300 cm H x 30 cm W x 5 cm D
4B763BB1-4C57-477A-86CF-44E7E4B52F58,###############################################################################################################################################################################################################################################################
01DE847C-87E5-44CC-98D6-44FF2798EE8B,###############################################################################################################################################################################################################################################################
4AEB4D9C-C2E4-47ED-BDAC-45267B4E2453,###############################################################################################################################################################################################################################################################
2896937E-74E6-4367-9FFE-4586AB685657,###############################################################################################################################################################################################################################################################
CFE08FA0-F3EE-429E-B301-4622B9DA0506,###############################################################################################################################################################################################################################################################
740B9108-0EAF-40DC-8C9E-47217D8DDBDB,###############################################################################################################################################################################################################################################################
C79B2645-6F3A-4A8B-86B0-4835D1BB3985,###############################################################################################################################################################################################################################################################
544D3180-F64B-45BC-A5EC-487CE0220662,###############################################################################################################################################################################################################################################################
250EF375-4023-4E04-895C-48C0D7A318B7,###############################################################################################################################################################################################################################################################
4CB8F82D-E68C-4ACE-A7E8-49549360BF3B,###############################################################################################################################################################################################################################################################
A92763EA-35E6-41EA-B360-4AAD9B99B4BA,###############################################################################################################################################################################################################################################################
42E398A9-0968-45AA-B8E0-4ACD4DB88C0A,
741E7D46-1632-4B73-8D8C-4C268267BBEF,Features:   Designer: Gino Medeot  Chrome plated finish  Diffuser: Small glass  Metal structure  Bulb not included  Specifications:   Bulb accommodation: 3 x 150W E27  Voltage: 250V  Dimensions:   180 cm H x 25 cm W
80B3F590-9594-4C16-9259-4C53EE4F11E4,Features:   Designer: S.T. Metal Lux  Chrome plated finish  Large glass diffusers  Bulb not included  Metal structure  with Large Glass Diffusers   Specifications:   Accommodates: E27 1 x 100W  Voltage: 250V   Dimensions:   20 cm H x 42 cm W
FFF123D5-33CB-4076-8C92-4C573F490CE8,Features:  2 Lights  Decorated crystal drop  Shining chrome metal structure  Accommodates: 2 x 100W E27 bulbs     Dimensions:  30 cm - 115 cm H x 30 cm - 60 cm W
82CF2746-59D5-4BC0-A10E-4C780E89052A,Features:   Designer: Gino Medeot  Chrome plated finish  Metal structure  Toroidal transformer  Arms with magnet attachment  Bulb not included   Specifications:   Bulb accommodation: 9 x 20W G4  Voltage: 12V  Dimensions:   100 cm H x 60 cm W
8BE6701B-C4C8-4418-8EBF-4C8DB765F372,
A620FBCD-0829-400B-BE2E-4D441073EFAB,
EB2155E0-F880-4B7A-BAD2-4D4F9F60B629,Features:   Designed by Marino Cagnatel  Chrome plated finish  Metal structure  Toroidal transformer  Diffusers with magnet attachment  Bulb not included   Specifications:   Bulb accommodation: 16 x 20W G4  Voltage: 12V  Dimensions:   90 cm H x 80 cm W
6A3675CA-B3AA-4374-B3AA-4DBE6CCAA8E1,###############################################################################################################################################################################################################################################################
971E1F70-B088-434A-A8E3-4DE5AFA16D7E,###############################################################################################################################################################################################################################################################
4B836735-2723-457D-8C39-4E0985BBD198,"Features:  Handmade light  Glass diffuser creates multicolour effect  Interchangeable and removable glass diffuser  Accommodates: 1 x E27 max 100W bulb (not included)    Dimensions:  30cm H x 30cm W x 30cm D, 2 kgs"
598882C8-1602-455F-8413-4E1083916770,"Features:   3 Lights  Chrome plated finish  Metal structure  Designed by S.T. Metal Lux   Specifications:  Bulb accommodation: 3 x 40/60W G9  Voltage: 250V   Dimensions:   100 cm H x 25 cm W, 12 kgs"
0DFD4699-F66E-45BB-A68A-4E3008A46FFE,"Features:  Handmade light  Glass diffuser creates effect  Interchangeable and removable glass diffuser  Accommodates: 1 x E27 max 100W bulb (not included)    Dimensions:  32 cm H x 27 cm W x 27 cm D, 1.5 kgs"
CC409ED4-BAC4-44E9-BAD0-4E95635C3851,
CB423989-6C6E-409F-A99E-4F745C248CC3,Features:   Designed by S.T. Metal Lux  Chrome finishing structure  Contemporary style  Flexible arm   Specifications:   Bulb accommodation: 36 x 10W G4  Voltage: 12V  Dimensions:   Height: 90 cm
723C4566-0057-46E6-8E91-5040B1D37FFD,###############################################################################################################################################################################################################################################################
9D96BD0C-4650-48F2-9DF9-536F3FACA035,###############################################################################################################################################################################################################################################################
F3A7D3FD-09AF-457F-8E7F-55A44199A293,###############################################################################################################################################################################################################################################################
1F716E97-0B74-4F48-A2C7-57A7C8478FE2,Features:   6 Lights  Finish: Chrome plated  Metal structure  Dimmer electronic  Transformers  UK stock  Designed by Silvio Longhin   Specifications:   Bulb accommodation: 4 x 20W G4  Voltage: 12V   Dimensions:   110 cm H x 36 cm W x 25 cm D
205317DC-E088-4C1F-A6F5-590DE251CA32,
CA43B81F-8DCF-4215-8344-5AFC056875B5,Features:  1 Light  Crystal droplet  Chrome metal structure  Accommodates: 1 x 100W E27 bulbs     Dimensions:  180 cm H x 70 cm W x 70 cm D
20261CB3-6348-4EDA-9ACB-5B533988C5C1,###############################################################################################################################################################################################################################################################
16CE9C5A-0372-4A36-AA8E-5C0566A1C876,"Features:   One light table lamp  Designed by S.T. Metal Lux  Chrome plated finish  Metal structure   Specifications:   Bulb accommodation: 1 x 150W E27  Voltage: 250V   Dimensions:   54 cm H x 14 cm W, 5 kgs"
21A3BD40-5061-4ADF-A041-5C18D6344C72,###############################################################################################################################################################################################################################################################
E3F72F5F-ACDE-48BE-9D0D-5CBCC34109E0,"Features:   One light table lamp  Designed by S.T. Metal Lux  Chrome plated finish  Metal structure   Specifications:   Bulb accommodation: 1 x 40/60W G9  Voltage: 250V   Dimensions:   32 cm H x 14 cm W, 6 kgs"
C7F99209-BE1F-475F-851B-5D906F0E6344,Features:   Designed by S.T. Metal Lux  Chrome plated finish  Metal structure  Specifications:   Bulb accommodation: 1 x 150W E27  Voltage: 250V  Dimensions:   180 cm H x 26 cm W
7B1BA72C-6C88-4097-A018-5E0D64568A26,Features:   One light table lamp  Designer: Gino Medeot  Chrome plated finish  Diffuser: small glass  Metal structure  Bulb not included   Specifications:   Bulb accommodation: 1 x 100W E27  Voltage: 250V   Dimensions:   40 cm H x 14 cm W
CBBBEB36-5473-4CE6-B2BD-5E3F5317D181,###############################################################################################################################################################################################################################################################
499F7D6D-054D-4F1C-8CDC-5F4F23B2AE75,###############################################################################################################################################################################################################################################################
E1FAEE92-D148-4A38-94D8-5F51BBD053CC,Features:  One light wall light  Nido Collection  Available in silver and gold shades  Decorated crystal drop  Shining chrome metal structure  Specification:  Accommodates (2) 100W E27 bulbs  Overall dimensions: 25cm H x 30cm W
5A3ED3D6-C96E-4B63-8EB7-5F878276EE73,Features:  Handmade light  Glass diffuser creates multicolour effect  Interchangeable and removable glass diffuser  Accommodates: 1 x E14 max 40W bulb (not included)    Dimensions:  Overall dimensions: 25cm H x 36cm W x 25cm D  Product weight: 2 kg
A1220325-5E17-43B2-BA9D-6022BC515EFD,Features:   Designer: Sandro Santantonio  Bulb not included  Bulb accommodation: 12 x 40W E14  Voltage: 250V  Dimensions:   160 cm H x 100 cm W
8A6F3064-09CD-4718-BD96-60A217221308,###############################################################################################################################################################################################################################################################
BD64DE73-8056-4548-BB40-614DA425EBEF,Features:  1 Light  Crystal droplet  Chrome metal structure  Accommodates: 1 x 100W E27 bulbs     Dimensions:  140 cm H x 22 cm W x 22 cm D
92C9E3C6-F33B-4178-9A13-61C915E36665,Features:   8 Lights  Finish: Chrome plated  Metal structure  Dimmer electronic  Transformers  UK stock  Designed by Silvio Longhin   Specifications:   Bulb accommodation: 8 x 20W G4  Voltage: 12V   Dimensions:   110 cm H x 45 cm W x 25 cm D
A15C4B49-EAE3-4E9A-B2EC-6227FE88B81E,###############################################################################################################################################################################################################################################################
DD8D405C-463E-4B17-9077-625B961FF5E6,###############################################################################################################################################################################################################################################################
131DD0F0-FF2B-4AAC-B80E-65DFB8AE1F47,###############################################################################################################################################################################################################################################################
7B2AC20C-2FB5-4310-8F80-67A27297412E,###############################################################################################################################################################################################################################################################
6B1A6C89-0A0C-4DE3-A0B6-6915957A1048,###############################################################################################################################################################################################################################################################
4C78113A-6630-4E24-9939-6AC5CF466476,###############################################################################################################################################################################################################################################################
B43B0FB6-FE7E-411D-98B1-6ACB7C993BB3,###############################################################################################################################################################################################################################################################
ACB19A42-F5FC-4E6D-9F31-6ACD8CEECC4E,Features:  3 Lights  Fabric white shade  Chrome metal structure  Accommodates: 3 x 100W E27 bulbs     Dimensions:  120 cm H x 70 cm W  130 cm H x 90 cm W
E004F261-0EA4-4F03-8836-6B528C5F1597,Features:   Designed by S.T. Metal Lux  Chrome plated finish metal structure  Base with antique bronze finish  Contemporary style  Flexible arm   Specifications:   Bulb accommodation: 16 x 20W G4  Voltage: 12V  Dimensions:   Height: 160 cm
1D065E80-F236-4152-9A62-6B885D3F2348,Features:   Contemporary style  Designed by S.T. Metal Lux  Satin chrome finishing structure  Flexible arm  Specifications:   Bulb accommodation: 10 x 20W G4  Voltage: 12V  Dimensions:   195 cm H x 23 cm W x 23 cm D
516F8992-A0D3-4492-9312-6C1A324C40F8,Features:  Chrome metal structure  Centre crystal droplet  Hand-carved decorated glass  Accommodates (1) 100W E27 bulbs   Dimensions:   110 cm H x 30 cm W
E9BB828B-7B71-492F-9C4F-6DAA07FB9391,###############################################################################################################################################################################################################################################################
3412C2F8-B528-4081-8966-6DAA179F9C1B,
2FD866B9-7B1E-4E87-A342-6EBBF9E92BD2,
F153EDA3-291B-4BDC-9F3B-6F54F0BDD966,###############################################################################################################################################################################################################################################################
68CEA9CE-C666-4500-8B15-709C3ACA5A97,"Features:  Handmade light  Glass diffuser creates multicolour effect  Interchangeable and removable glass diffuser  Accommodates: 1 x E27 max 100W bulb (not included)    Dimensions:  30 cm H x 27 cm W x 27 cm D, 1.5 kgs"
3A5C8F3F-A233-4B45-BCAE-71FC9108BDD9,###############################################################################################################################################################################################################################################################
3487EA3A-AAFE-4821-8E2E-7251F5EF8362,NULL
6DF3BC4B-C0C8-4B58-B6B1-73042F91606C,
CF1A15EB-3394-4A07-8C0B-741D9A73E301,Features:   Eight light wall cable track light  Designed by Marino Cagnatel  Matt nickel finish  Metal structure  Track mounted    Specifications:   Bulb accommodation: 8 x 20W G4  Voltage: 12V    Dimensions:   200 cm H x 30 cm W x 5 cm D
68534E8E-E31B-4A84-B124-748A17F9674E,###############################################################################################################################################################################################################################################################
63FDC734-3FAF-4CB6-8486-75C2326A6895,Features:   Designed by Marino Cagnatel  Chrome plated finish  Metal structure  Toroidal transformer  Diffuser with magnet attachment  Bulb not included    Specifications:   Bulb accommodation: 22 x 20W G4  Voltage: 12V    Dimensions:  120 cm H x 110 cm W
F85ED29B-8031-4D01-975C-7633246F76D2,###############################################################################################################################################################################################################################################################
CB11517F-E50D-4A1D-8650-7669F07E89DC,Features:   Designer: Sandro Santantonio  Bulb not included  Bulb accommodates: 1 x 40W E14  Voltage: 250V    Dimensions:   25 cm H x 16 cm D x 35 cm D
609EB09E-04CA-4FB8-81B6-768CF4C8EE95,
54921D91-9B9A-492C-A0BF-768EB0FCF508,###############################################################################################################################################################################################################################################################
AC4C5F29-684E-4A9B-85E1-76D43C6DA602,Features:   Designer: Marino Cagnatel  Chrome plated finish  Extendable arms  Bulb not included  Metal structure   Specifications:   Accommodates: E27 3 x 60W  Halogene bulb G9 20 / 40 upon request  Voltage: 250V   Dimensions:   110 cm H x 52 - 72 cm W
F42C1041-7CE4-40A4-8CF4-7828DD38B4D4,###############################################################################################################################################################################################################################################################
D96CA876-373B-4984-988B-78D01BFA7316,
70679516-6A86-464F-90A5-797F30743B89,###############################################################################################################################################################################################################################################################
EA565B09-8E09-4281-8882-79C6F4205644,
D94CA641-CBB3-4337-AF21-7B2E1A7FBCD0,Features:   Designed by Silvio Longhin  Chrome plated finish  Metal structure  Dimmer electronic  Transformers  UK stock    Specifications:   Bulb accommodation: 8 x 20W G4  Voltage: 12V    Dimensions:  12 cm H x 45 cm W x 25 cm D
34B901F3-7C44-41D6-B9DC-7B99B0C6DDEF,###############################################################################################################################################################################################################################################################
50F73CCC-5DF4-4C03-81B5-7BF6337CA8F8,
116736D9-27D1-4EA9-BB52-7E7EEAF30396,###############################################################################################################################################################################################################################################################
76D4FFAD-22F9-4DB2-8ED0-7ECB85B75117,Features:  Crystal glass pan  Chrome metal structure  Clear crystal dish  Extendable height  Accommodates (12) 40W E14 bulbs  Dimensions:   Chain: 35 cm  Overall dimensions: 85 cm H x 100 cm W
79C28B37-5B51-4F8F-8E52-7FA8AFD7DA07,Features:  3 Lights  Crystal droplet  Chrome metal structure  Accommodates: 3 x 100W E27 bulbs     Dimensions:  180 cm H x 35 cm W x 35 cm D
492907FF-EC93-4164-955A-80014C81BB3D,"Features:  Handmade light  Glass diffuser creates multicolour effect  Interchangeable and removable glass diffuser  Accommodates: 3 x E27 max 100W bulbs (not included)    Dimensions:  40 cm H x 65 cm W x 65 cm D, 4.5 kgs"
B2FD06A1-2D1D-4DC7-87A8-81090BA2F83F,Features:   Designed by S.T. Metal Lux  Chrome finishing structure  Contemporary style  Flexible arm   Specifications:   Bulb accommodation: 18 x 10W G4  Voltage: 12V  Dimensions:   Height: 90 cm
0C2E97B6-FF50-4679-958B-811524E3AE8C,Features:   Designed by: S.T. Metal Lux  Chrome plated finish  Metal structure  Flexible arms   Specifications:   Bulb accommodation: 60 x 25/40W G9  Voltage: 250V  Dimensions:   Height: 240 cm
5A3FF1BC-615C-4386-8FEA-825F1EED53B8,Features:   Fabric white shade  Chrome metal structure  Light is dimmable  Accommodates (3) 100W E27 bulbs    Dimensions:  22 cm H x 40 cm W  26 cm H x 70 cm W  30 cm H x 90 cm W
886FEC77-BCD6-418A-819C-82CF0F36DCEC,###############################################################################################################################################################################################################################################################
9B4D13C9-8EA0-4FB7-8B65-82E8E3948E90,###############################################################################################################################################################################################################################################################
1C7E34C1-417A-420B-8455-83EE1CCCDFCA,"Features:  Handmade light  Glass diffuser creates effect  Interchangeable and removable glass diffuser  Accommodates: 1 x E27 max 100W bulb (not included)    Dimensions:  30 cm H x 30 cm W x 30 cm D, 2 kgs"
9DC2794C-0757-463A-979C-84BF32675BD7,Features:   1 Light  Finish: Chrome plated  Metal structure  Dimmer electronic  Transformers  UK stock  Designed by Silvio Longhin   Specifications:   Bulb accommodation: 1 x 20W G4  Voltage: 12V   Dimensions:   110 cm H x 12 cm W x 12 cm D
96CA92D1-430E-45B9-8906-84DD6A3E9C73,Features:  Two light wall light  Arena Collection  Available in several colors  Normal or decorated crystal pirex glass  Shining chrome metal structure  Specification:  Accommodates (2) 100W E27 bulbs  Overall dimensions: 45cm H x 40cm W
2AA90DDE-9780-4C3F-90B6-84E8937A5B33,Features:   3 Lights  Finish: Chrome plated  Metal structure  Dimmer electronic  Transformers  UK stock  Designed by Silvio Longhin   Specifications:   Bulb accommodation: 3 x 20W G4  Voltage: 12V   Dimensions:   10 cm H x 36 cm W x 12 cm D
0FF4DBED-855B-4DCA-906C-85357589E785,Features:   Designer: Sandro Santantonio  Bulb not included  Bulb accommodates: 3 x 40W E14  Voltage: 250V    Dimensions:   25 cm H x 56 cm D x 35 cm D
A1C21B28-8FE0-4E11-A045-85459E289127,Features:   Two light table lamp  Designer: Silvio Longhin  Chrome plated finish  Adjustable diffuser with magnet attachment  Bulb not included  Metal structure   Specifications:   Accommodates: G4 2 x 20W  Voltage: 12V   Dimensions:   40 cm H x 12 cm W
71BBE41D-A62A-49E0-8331-85D64D404D2D,Features:   Normal or decorated crystal pirex glass  Shining chrome metal structure  Accommodates (3) 100W E27 bulbs    Dimensions:  55 cm H x 60 cm W
0A1EFEB0-C787-4F3D-9821-85FEAC5C9B45,Features:  3 Lights  Normal or decorated crystal pirex glass  Shining chrome metal structure  Accommodates: 3 x 100W E27 bulbs     Dimensions:  45 cm - 125 cm H x 60 cm W x 60 cm D
B8FE1021-FF61-43BB-8676-877EDE7BA2FD,
E2AAD165-52DF-4EE5-8AC4-8859594D3868,Features:   Decorated crystal drop  Shining chrome metal structure  Accommodates (4) 100W E27 bulbs    Dimensions:  40 cm H x 105 cm W
AD25F1C1-FEBC-4627-8114-897BC90F02EC,
23F5F90C-F00A-44B0-A49E-8B72326E8207,
53425E1C-0DB3-4C96-B88F-8BAE8057CAAD,Features: One light wall bracket Brick range Designed by S.T. Metal Lux Chrome plated finish Metal structure Available in several colour shade Specifications: Bulb accommodation: 1 x 40/60W G9 Voltage: 250V Dimensions: 10 cm H x 10 cm W x 13 cm Ext
F475E47E-DF8F-4D87-A056-8C148BF8DCFC,Features:   Two light table lamp  Designer: S.t. Metallux  Chrome plated frame finish  Bevelled crystal  Bulb not included   Specifications:   Bulb accommodation: 2 x 60 W E27  Voltage: 250V   Dimensions:   55 cm H x 45 cm W x 22 cm D
C2446EDF-C032-48B1-B159-8C2E95BAF447,Features:  1 Light  Chrome metal structure  Hand-carved decorated glass  Accommodates: 1 x 100W E27 bulbs     Dimensions:  120 cm H x 40 cm W x 40 cm D
9A85E49B-FDEF-42D3-BE91-8C3BCBB6FAE4,###############################################################################################################################################################################################################################################################
2C0C652C-4ED8-4F86-9682-8C948426EB25,###############################################################################################################################################################################################################################################################
6D09FCCB-3E8B-4798-93C9-8CD20E7306E0,###############################################################################################################################################################################################################################################################
CC552C06-E4CD-4EE8-9420-8DB322ECBEA1,Features:   Designer: S.t. Metallux  Chrome plated frame finish  Beveled crystal  Bulb not included  Specifications:   Bulb accommodation: 2 x 100 W E27  Voltage: 250V  Dimensions:   175 cm H x 55 cm W x 26 cm D
B6DF816C-0C87-4DBC-93D5-8E381E5655B2,"Features:  Handmade light  Glass diffuser creates effect  Interchangeable and removable glass diffuser  Accommodates: 6 x E27 max 100W bulbs (not included)    Dimensions:  55 cm H x 80 cm W x 80 cm D, 14 kgs"
82A7AEA9-6BA2-4133-BDE2-8E57B29AB699,###############################################################################################################################################################################################################################################################
E9A41CF6-22C2-4423-8639-8EBFDD4304B6,Features:   Two light table lamp  Designer: S.t. Metallux  Chrome plated frame finish  Bevelled crystal  Bulb not included   Specifications:   Bulb accommodation: 2 x 60 W E27  Voltage: 250V   Dimensions:   55 cm H x 45 cm W x 22 cm D
AEF2D5AF-8C38-4D41-B2E5-8EDDEFE292A8,
B79CEBEB-7782-47CF-938C-8F32E988E809,Features:  4 Lights  Decorated crystal drop  Shining chrome metal structure  Accommodates: 4 x 100W E27 bulbs     Dimensions:  40 cm - 105 cm H x 65 cm - 125 cm W
FE39FAF1-71DA-4993-8CE7-906ADB898652,###############################################################################################################################################################################################################################################################
31787361-E346-4514-B941-906DC955C7FD,Features:   Designed by: S.T. Metal Lux  Gold finish  Metal structure  Flexible arms   Specifications:   Bulb accommodation: 24 x 25/40W G9  Voltage: 250V  Dimensions:   Height: 120 cm
8E5109F5-8B12-4C59-A75F-922265E75DBB,
260C481F-05B4-43B6-9740-939D3CEA4C59,
D5E9B2C5-13D8-4EA8-BC60-94186F8ED7B8,Features:   Designed by Silvio Longhin  Chrome plated finish  Metal structure  Dimmer electronic  Transformers  UK stock    Specifications:   Bulb accommodation: 4 x 20W G4  Voltage: 12V    Dimensions:  12 cm H x 25 cm W x 25 cm D
A8B1EE3B-20C3-4804-B9F3-94888FCC0610,###############################################################################################################################################################################################################################################################
E37756B1-0E6D-4137-A1C3-94AC2DEE6D2A,###############################################################################################################################################################################################################################################################
DFC56699-312C-4E03-AADC-980AB28EA8FA,Features:   Designer: Sandro Santantonio  Bulb not included  Bulb accommodation: 5 x 40W E14  Voltage: 250V  Dimensions:   120 cm H x 70 cm W
9D019428-46E0-4C96-83D6-9954DB64F313,###############################################################################################################################################################################################################################################################
6D9708F0-34CC-4373-B7D5-99DDC9F317EE,###############################################################################################################################################################################################################################################################
D70BCC77-D997-4659-9032-9B0322568838,
144BDA64-98FD-4494-AE70-9B1B89393FD7,
44ACE7A7-407C-46AA-AA6B-9B63B5D2E8A4,
257945A8-A60B-4A81-8188-9DE66253B346,
C202B068-342C-4596-B34C-9E1B46ACCC79,
3666CD0E-C323-4AD0-B1AC-A04BB3BF9582,###############################################################################################################################################################################################################################################################
3E38164C-E795-4034-9D5E-A0518E204FA8,###############################################################################################################################################################################################################################################################
360FD69A-330C-4325-A21F-A1ACB8DB9772,Features:  3 Lights  Decorated transparent crystal glass  Shining chrome metal and copper structure  Accommodates: 3 x 60W G9 bulbs     Dimensions:  120 cm H x 40 cm W
3F12DE23-2015-4342-8A18-A1EE00E747C0,###############################################################################################################################################################################################################################################################
AF595575-065E-40D6-9385-A2C9D01FE04E,"Features:  Handmade light  Glass diffuser creates multicolour effect  Interchangeable and removable glass diffusers  Accommodates: 1 x E27 max 100W bulb (not included)    Dimensions:  42cm H x 27cm W, 2.5 kgs"
0091A3F5-5CA0-4361-9189-A2E17567EFA9,###############################################################################################################################################################################################################################################################
320B4B32-7C63-44CE-8806-A2F6679B2A17,Features:  6 Lights  Crystal glass pan  Chrome metal structure  Clear crystal dish  Accommodates: 6 x 40W E27 bulbs     Dimensions:  220 cm H x 100 cm W x 100 cm D
1E04A9BE-7F8F-4491-B6BE-A3412D9B499E,Features:   Three light table lamp  Designer: Sandro Santantonio  Bulb not included   Specifications:   Bulb accommodation: 3 x 40W E14  Voltage: 250V   Dimensions:   60 cm H x 70 cm W
BA7723E4-EF11-4D4D-AD8C-A3C1BD37A410,
3C914E6F-CD14-4598-85F5-A57EC99F7A92,###############################################################################################################################################################################################################################################################
7FFCE8F8-3966-437D-93A9-A5CED5A75407,###############################################################################################################################################################################################################################################################
282599E4-D737-4A67-8561-A88CAAFD0EDA,"Features:  Handmade light  Glass diffuser creates effect  Interchangeable and removable glass diffuser  Accommodates: 3 x E27 max 60W bulbs (not included)    Dimensions:  27 cm H x 40 cm W x 40 cm D, 2.5 kgs"
30FCD54D-CAD4-4AEF-9D20-A9A76A4201FB,Features:   Designed by: S.T. Metal Lux  Chrome plated finish  Metal structure  Flexible arms  Specifications:   Bulb accommodation: 9 x 25/40W G9  Voltage: 250V  Dimensions:   Height: 195 cm
8CB59EEB-DF15-4BC5-BEFC-AA7EB8279284,
6A027302-06A4-4437-83CD-AA877709B395,Features:   1 Light  Chrome plated finish  Diffuser: Large glass  Metal structure  With large diffuser  Designer: Gino Medeot  Bulb not included   Specifications:   Bulb accommodation: 1 x 100W E27  Voltage: 250V   Dimensions:   Product Height: 47 cm
CFE5D5BB-7F17-4CD0-8018-AAB9EF2E6BEA,"Features:  Handmade light  Glass diffuser creates effect  Interchangeable and removable glass diffuser  Accommodates: 6 x G9 max 40W bulbs (not included)    Dimensions:  25 cm H x 75 cm W x 75 cm D, 5 kgs"
F9F2CACC-3A01-4BB3-87B8-AB14E7DEE53A,
D8E6145A-4525-4AAC-96BE-ABBA8943D762,"Features:   2 Lights  Chrome plated finish  Metal structure  Designed by S.T. Metal Lux   Specifications:  Bulb accommodation: 2 x 100W E27  Voltage: 250V   Dimensions:   110 cm H x 200 cm W, 4 kgs"
2FE32772-D361-4DD9-9349-AC012B21009A,
DCACF3D5-8396-4582-8B09-AC1CD970D3D1,
65E5417C-D67E-4EEE-873F-ADB9730762CD,"Features:  Handmade light  Glass diffusers creates multicolour effect  Interchangeable and removable glass diffusers  Accommodates: 1 x E27 max 150W bulb (not included)    Dimensions:  175 cm H x 40 cm W x 40 cm D, 11 kgs"
CEC0D1F6-08BB-4575-9FA1-AE4A960756F6,###############################################################################################################################################################################################################################################################
FFA8D259-2059-4882-B67E-AEA515877050,Features:   Designer: Marino Cagnatel  Chrome plated finish  Extendable arms  Bulb not included  Metal structure   Specifications:   Accommodates: E27 2 x 60W  Halogene bulb G9 20 / 40 upon request  Voltage: 250V   Dimensions:   110 cm H x 52 - 72 cm W
8CDE1A1F-DA0E-4784-8DC0-AF003C58CDD1,###############################################################################################################################################################################################################################################################
7A52409A-C009-417F-9249-AF3C8D354EEE,###############################################################################################################################################################################################################################################################
0429AB35-1797-46B4-972A-AF53EE2C0556,Features:  One light wall light  Arena Collection  Available in several colors  Normal or decorated crystal pirex glass  Shining chrome metal structure  Specification:  Accommodates (1) 60W E14 bulbs  Overall dimensions: 25cm H x 20cm W
E22FED45-B23B-4008-B910-B04BD698ECC7,Features:   White shade  Blown opal glass  Chromed metal structure  Accommodates (2) 100W E27 bulbs    Dimensions:  20 cm H x 50 cm W
8088F366-FE9D-4D4F-9C9C-B28005A5C605,Features:  Clear crystal pan  Chrome metal structure  Clear crystal dish  Accommodates (28) 40 W E14 bulbs  Dimensions:   Chain: 50 cm  Overall dimensions: 140 cm H x 150 cm W
C1172092-CC1C-4510-B947-B3198C557429,###############################################################################################################################################################################################################################################################
51E4C435-BE9D-49C4-91AA-B37CCC9C7163,###############################################################################################################################################################################################################################################################
0DF00D1A-7B9B-4B64-8269-B4353BB91B95,###############################################################################################################################################################################################################################################################
AA1C82C6-E2ED-4931-B63E-B43C30EA9364,Features:   1 Light  Chrome plated finish  Diffuser: Large glass  Metal structure  With large diffuser  Designer: Gino Medeot  Bulb not included   Specifications:   Bulb accommodation: 1 x 100W E27  Voltage: 250V   Dimensions:   Product Height: 47 cm
969F24EC-711A-4180-B88D-B5003A76ED50,"Features:   1 Light  Chrome plated finish  Metal structure  Designed by S.T. Metal Lux   Specifications:  Bulb accommodation: 1 x 100W E27  Voltage: 250V   Dimensions:   110 cm H x 10 cm W, 6 kgs"
FFB7BCA6-966D-4910-9486-B667723B9743,"Features:  Handmade light  Glass diffuser creates effect  Interchangeable and removable glass diffuser  Accommodates: 1 x E27 max 100W bulb (not included)    Dimensions:  30 cm H x 40 cm W x 40 cm D, 4 kgs"
CB36C1B4-E27A-4929-A977-B6A41FFEFEA9,
1DF06ECA-A19A-413F-88C2-B72DD30696F2,
70C969A1-0DB4-43CC-85A0-BBDF540668AB,Features:  Chrome metal structure  Centre crystal droplet  Hand-carved decorated glass  Accommodates (1) 100W E27 bulbs   Dimensions:   110 cm H x 30 cm W
A601616A-00A7-43A2-A771-BDA38F350A65,Features:   Twelve light cable track light  Designed by Marino Cagnatel  Matt nickel finish  Contemporary style  Metal structure  Track mounted    Specifications:   Bulb accommodation: 12 x 20W G4  Voltage: 12V    Dimensions:   300 cm H x 25 cm W x 5 cm D
7C59B935-1F66-4479-A4F4-BE1519908056,###############################################################################################################################################################################################################################################################
A87F94DB-2D3B-4DAE-94F5-BE2F004D12A4,###############################################################################################################################################################################################################################################################
6F7A4FF4-47C5-432A-8F6D-BEC1D736AE8C,
661CFC40-2866-40FB-A598-C09654196091,###############################################################################################################################################################################################################################################################
0796EB7B-253E-4DAB-A2A3-C0BAF7771D63,###############################################################################################################################################################################################################################################################
02099DD7-C9FE-4CB3-ABD3-C0F5E9FF63B7,Features:  Clear crystal glass pan  Chrome metal structure  Accommodates (1) 40W E14 bulbs    Dimensions:   25 cm H x 14 cm W x 22 cm D
55376802-2F0C-49CD-9D39-C2974050D59D,Features:   Designed by Marino Cagnatel  Chrome plated finish  Metal structure  Toroidal transformer  Diffuser with magnet attachment  Bulb not included    Specifications:   Bulb accommodation: 15 x 20W G4  Voltage: 12V    Dimensions:  17 cm H x 80 cm W
B7DE5EEB-FF17-44EC-99DE-C32C52990DD2,Features:   Normal or decorated pirex glass  Shining chrome metal structure  Accommodates (10) 100W E27 bulbs  Dimensions:   Chain: 75 cm  Overall dimensions: 105 cm H x 90 cm W
7CA90F77-2B6B-4C05-BA39-C3CAE4A992DC,###############################################################################################################################################################################################################################################################
A4816B0B-FB85-4154-B905-C41F6D79A34B,Features:  1 Light  Crystal droplet  Chrome metal structure  Accommodates: 1 x 100W E27 bulbs     Dimensions:  180 cm H x 70 cm W x 70 cm D
DA65882B-5AD9-433C-B724-C58B3B2DBAFF,###############################################################################################################################################################################################################################################################
